国家（中文）,国家（英文）,公司名称,公司链接
阿联酋,United Arab Emirates,Oilburg,https://www.lusha.com/business/73fe293241cfff1b/
阿联酋,United Arab Emirates,Oilfields Supply Center Ltd,https://www.lusha.com/business/4d0adfcee708e292/
阿联酋,United Arab Emirates,Oiltec,https://www.lusha.com/business/9d187f65e8b01342/
阿联酋,United Arab Emirates,Olive First Management Consulting,https://www.lusha.com/business/1d9692da13c765a1/
阿联酋,United Arab Emirates,Omega Mepis LLC,https://www.lusha.com/business/40b44e26e4122dbf/
阿联酋,United Arab Emirates,Orbit International Survey Services,https://www.lusha.com/business/42f9a1c1ad0e3ded/
阿联酋,United Arab Emirates,Orchid Petrochem FZE,https://www.lusha.com/business/48463919bf28a398/
阿联酋,United Arab Emirates,Oren Hydrocarbon,https://www.lusha.com/business/5c927ff3c6ffa95d/
阿联酋,United Arab Emirates,Oren Hydrocarbons ME INC,https://www.lusha.com/business/3fd5ae9a57fcfd12/
阿联酋,United Arab Emirates,Orient Oil Company L.L.C,https://www.lusha.com/business/75cbf06d6dd81796/
阿联酋,United Arab Emirates,Orill,https://www.lusha.com/business/a9abfa0001a20680/
阿联酋,United Arab Emirates,Orizon Corp,https://www.lusha.com/business/2afbfd4fe052b9da/
阿联酋,United Arab Emirates,Oryx Lubes & Greases LTD. FZC (OLG),https://www.lusha.com/business/04871a07111f6de7/
阿联酋,United Arab Emirates,Oryx Oil & Gas Supplies and Services LLC,https://www.lusha.com/business/29720de4d4fbcb3b/
阿联酋,United Arab Emirates,Oscar Lubricants,https://www.lusha.com/business/48bc03e39d50d231/
阿联酋,United Arab Emirates,Oscar Oil Field Equipments Trading LLC,https://www.lusha.com/business/a2c919e030de5870/
阿联酋,United Arab Emirates,PBQ Oilfield Services DMCC,https://www.lusha.com/business/45e7a460e4ff8ae3/
阿联酋,United Arab Emirates,PBS International FZE,https://www.lusha.com/business/7d90337372936659/
阿联酋,United Arab Emirates,PENINSULA ENGINEERING SERVICES,https://www.lusha.com/business/5c79ea8c60dbb39e/
阿联酋,United Arab Emirates,PESCO INTERNATIONAL,https://www.lusha.com/business/a2f63d1ae8da6c99/
阿联酋,United Arab Emirates,PETRO Refueling Middle East LLC,https://www.lusha.com/business/778cdbba7af9d170/
阿联酋,United Arab Emirates,PETRODIVE,https://www.lusha.com/business/df5240c3e5a85eed/
阿联酋,United Arab Emirates,PETRONASH,https://www.lusha.com/business/862ca032e5426ff7/
阿联酋,United Arab Emirates,PMO Global,https://www.lusha.com/business/f9de67290d05af1d/
阿联酋,United Arab Emirates,POWERGAS,https://www.lusha.com/business/de66b2b8caab87fe/
阿联酋,United Arab Emirates,PPBosun,https://www.lusha.com/business/9d876c65c4a6c292/
阿联酋,United Arab Emirates,PRIVILEGE GROUP,https://www.lusha.com/business/245e1db367126cf7/
阿联酋,United Arab Emirates,PROCYON Group,https://www.lusha.com/business/b4379d1a77dc9745/
阿联酋,United Arab Emirates,PROFEN MARINE EQUIPMENT AND PETROLEUM EQUIPMENTS. # ASK PROFEN,https://www.lusha.com/business/eeb40477c190575b/
阿联酋,United Arab Emirates,PROTOSS,https://www.lusha.com/business/e4c96554f3a057d2/
阿联酋,United Arab Emirates,PSTV Energy DMCC,https://www.lusha.com/business/d812e826d20d55f2/
阿联酋,United Arab Emirates,PTPA GROUP,https://www.lusha.com/business/b1105fec57a6f160/
阿联酋,United Arab Emirates,Patron Energy Services,https://www.lusha.com/business/3abacb8bd30d16d1/
阿联酋,United Arab Emirates,"Pembroke Valves, Flanges and Fittings",https://www.lusha.com/business/35b9acc4ddbb4d73/
阿联酋,United Arab Emirates,Pen & Process,https://www.lusha.com/business/605a70e0d825e118/
阿联酋,United Arab Emirates,Petra Oil,https://www.lusha.com/business/e3f81a36eaade796/
阿联酋,United Arab Emirates,Petro Gulf Refined Oil Products Trading LLC,https://www.lusha.com/business/2b4888385faa40b4/
阿联酋,United Arab Emirates,Petro Middle East,https://www.lusha.com/business/8b4d3e243f069818/
阿联酋,United Arab Emirates,Petro Pipe Oilfield Equipment Rentals LLC,https://www.lusha.com/business/6588b92cc64500ba/
阿联酋,United Arab Emirates,PetroGas Piping,https://www.lusha.com/business/8ae99db19c582048/
阿联酋,United Arab Emirates,PetroInnovations,https://www.lusha.com/business/4b8e27deba9f3145/
阿联酋,United Arab Emirates,PetroKnowledge,https://www.lusha.com/business/316b9ef89ffdf9e2/
阿联酋,United Arab Emirates,PetroNex Energy & Equipment Supplies l MENA,https://www.lusha.com/business/e6f0bc05180335c1/
阿联酋,United Arab Emirates,PetroRisk Middle East,https://www.lusha.com/business/6871dd2180143d09/
阿联酋,United Arab Emirates,PetroServe International,https://www.lusha.com/business/ebe824709587a8bf/
阿联酋,United Arab Emirates,Petrocompletions,https://www.lusha.com/business/0a39100c73f593b7/
阿联酋,United Arab Emirates,Petrocon LLC,https://www.lusha.com/business/b36b8b0fe9eafc78/
阿联酋,United Arab Emirates,Petroen Engineering DMCC,https://www.lusha.com/business/369bedab6f7b5240/
阿联酋,United Arab Emirates,Petrofac Emirates LLC,https://www.lusha.com/business/3ae6b1099c61c056/
阿联酋,United Arab Emirates,Petrogulf Oil Manufacturing LLC,https://www.lusha.com/business/b97881a721663c28/
阿联酋,United Arab Emirates,Petroka International,https://www.lusha.com/business/aa8c9b5a42b81153/
阿联酋,United Arab Emirates,Petroleum Equipment International Middle East FZC,https://www.lusha.com/business/ff0e126ee147d0a9/
阿联酋,United Arab Emirates,Petroleum Pipe Group,https://www.lusha.com/business/678f301a851ac811/
阿联酋,United Arab Emirates,Petroleum Pipe Ltd BVI,https://www.lusha.com/business/748a9dd51f79888d/
阿联酋,United Arab Emirates,Petroleum Specialities FZE,https://www.lusha.com/business/1f4b3982a2c59a34/
阿联酋,United Arab Emirates,Petrolinx,https://www.lusha.com/business/71bbdec7dfe26bfa/
阿联酋,United Arab Emirates,Petromar Energy Services,https://www.lusha.com/business/d413d799120f4614/
阿联酋,United Arab Emirates,Petromax Grease & Lubricants Industries (FZC),https://www.lusha.com/business/a1374c418b2b5fbb/
阿联酋,United Arab Emirates,Petrona Gulf,https://www.lusha.com/business/f028071f7baea963/
阿联酋,United Arab Emirates,Petronor Group,https://www.lusha.com/business/6a7e8971e62b7449/
阿联酋,United Arab Emirates,Petropipe Oil and Gas,https://www.lusha.com/business/67314b3afc3a40c1/
阿联酋,United Arab Emirates,Petrotech Global Services,https://www.lusha.com/business/2c27f1f0a3b1b784/
阿联酋,United Arab Emirates,Petrozo Energy Group,https://www.lusha.com/business/806ac9f36fcc9de1/
阿联酋,United Arab Emirates,Planet One Group,https://www.lusha.com/business/a15ed01ac2416ca6/
阿联酋,United Arab Emirates,Polarcus,https://www.lusha.com/business/b81a6940b9b70381/
阿联酋,United Arab Emirates,Polyeco Group,https://www.lusha.com/business/a1a57ee6226045d1/
阿联酋,United Arab Emirates,Power Invest DMCC,https://www.lusha.com/business/48585bb24bd13b1a/
阿联酋,United Arab Emirates,Power Tech,https://www.lusha.com/business/f03c7bf6e156eab7/
阿联酋,United Arab Emirates,PowerAbode,https://www.lusha.com/business/63fccd173e223a2c/
阿联酋,United Arab Emirates,Praxis Completion Technology,https://www.lusha.com/business/98287194e49f1510/
阿联酋,United Arab Emirates,Prime Energy,https://www.lusha.com/business/859fec955b97ba55/
阿联酋,United Arab Emirates,Prime Middle East FZE (PRIMECO),https://www.lusha.com/business/08168e1e93b320a7/
阿联酋,United Arab Emirates,ProGroup MENA,https://www.lusha.com/business/a51dc9815c16be24/
阿联酋,United Arab Emirates,Proact Engineering Services LLC,https://www.lusha.com/business/256d905f5870733b/
阿联酋,United Arab Emirates,Probus Engineering & Construction,https://www.lusha.com/business/fc9bd58eea5a8708/
阿联酋,United Arab Emirates,Profen General Trading LLC,https://www.lusha.com/business/93414665d1c7197f/
阿联酋,United Arab Emirates,Profile Middle East LLC,https://www.lusha.com/business/00fd19264059ebfe/
阿联酋,United Arab Emirates,ProjAC Land and Marine FZC,https://www.lusha.com/business/51f97c529dcd4d95/
阿联酋,United Arab Emirates,Qamar Energy,https://www.lusha.com/business/e541a2640ae81096/
阿联酋,United Arab Emirates,Qualitas Material Testing Laboratories,https://www.lusha.com/business/b618e69a8523f5c5/
阿联酋,United Arab Emirates,Quercus International,https://www.lusha.com/business/d8d74910f1f94675/
阿联酋,United Arab Emirates,Quipco International LLC,https://www.lusha.com/business/632e83e3070bb2f8/
阿联酋,United Arab Emirates,RAK Gas L.L.C.,https://www.lusha.com/business/5f113b1e0e0211db/
阿联酋,United Arab Emirates,REVUP Consultants,https://www.lusha.com/business/f8c8d5e4a1e57b79/
阿联酋,United Arab Emirates,ROUGE Pipeline and Process Services (RPPS),https://www.lusha.com/business/149a42c8bc9070c6/
阿联酋,United Arab Emirates,Readzoil,https://www.lusha.com/business/e0f33d578d4b9a8f/
阿联酋,United Arab Emirates,ResModTec,https://www.lusha.com/business/604147d33774d41a/
阿联酋,United Arab Emirates,Resource FZC,https://www.lusha.com/business/89e96d4e46f5399c/
阿联酋,United Arab Emirates,Rig Support Global Services,https://www.lusha.com/business/5877bc9c3cb621c0/
阿联酋,United Arab Emirates,Rise Future Energy,https://www.lusha.com/business/cea413bf2d9ec446/
阿联酋,United Arab Emirates,Rizq Ventures,https://www.lusha.com/business/e10bd8ab7a54008c/
阿联酋,United Arab Emirates,Rockboro,https://www.lusha.com/business/4786a1ee9651e361/
阿联酋,United Arab Emirates,Rohr Rein Chemie Middle East,https://www.lusha.com/business/0b94d8801e61ac31/
阿联酋,United Arab Emirates,Rover Group of Companies,https://www.lusha.com/business/2309cae39811ca15/
阿联酋,United Arab Emirates,Royal Development For Gas Works,https://www.lusha.com/business/56658ed092974401/
阿联酋,United Arab Emirates,Royal Global Energy,https://www.lusha.com/business/66bd78a9f45f3a36/
阿联酋,United Arab Emirates,Royal Petro Energy Group,https://www.lusha.com/business/89aaf2f92df8f63e/
阿联酋,United Arab Emirates,Royal Veritas Oil & Gas Equipment Trading LLC,https://www.lusha.com/business/25b982ae4bf3b81c/
阿联酋,United Arab Emirates,Rulexx Lubricants & Grease IND,https://www.lusha.com/business/431ccd182d2c324b/
阿联酋,United Arab Emirates,Ruwais Power Company,https://www.lusha.com/business/55446d2e3c795308/
阿联酋,United Arab Emirates,SAMCO a Euro Mechanical company,https://www.lusha.com/business/19738c4dbf505c85/
阿联酋,United Arab Emirates,SCUDO,https://www.lusha.com/business/19600d8d950b1ab5/
阿联酋,United Arab Emirates,SEMPER ENGINEERING,https://www.lusha.com/business/a8722074230d70f9/
阿联酋,United Arab Emirates,SEVEN SEAS ELECTRICAL & AUTOMATION FZE,https://www.lusha.com/business/b8a065dd211b088c/
阿联酋,United Arab Emirates,SHAHAB AHMED GENERAL TRADING LLC,https://www.lusha.com/business/8f2add7e35dfdab4/
阿联酋,United Arab Emirates,SICHEM LLC,https://www.lusha.com/business/b8bed54d8971d3cb/
阿联酋,United Arab Emirates,SIENMAR,https://www.lusha.com/business/34ab66c0b8ab02cf/
阿联酋,United Arab Emirates,SIGMA Oilfield Solution LLC,https://www.lusha.com/business/c699897c6c7fa137/
阿联酋,United Arab Emirates,SITECQUALITY GROUP Inspection & Expediting Service,https://www.lusha.com/business/fbdfe9ff5f12221e/
阿联酋,United Arab Emirates,SMARTDIVES LLC,https://www.lusha.com/business/26d32309e5e02fce/
阿联酋,United Arab Emirates,SNAGS Analytics - An AZTEC Group Company,https://www.lusha.com/business/d6844c19915464f7/
阿联酋,United Arab Emirates,SOLUTIO Services,https://www.lusha.com/business/ce2366e3655f5a1d/
阿联酋,United Arab Emirates,SOSC,https://www.lusha.com/business/9447f028db617e94/
阿联酋,United Arab Emirates,SPARETECH UAE,https://www.lusha.com/business/758f3b44350d2579/
阿联酋,United Arab Emirates,SPEC Oil and Gas,https://www.lusha.com/business/faf99c35bbfadf57/
阿联酋,United Arab Emirates,SPECIAL ENERGY SUPPLIES LLC,https://www.lusha.com/business/65ec0a4b767068e5/
阿联酋,United Arab Emirates,SPECTRA,https://www.lusha.com/business/03bb0770af7c90a0/
阿联酋,United Arab Emirates,SR Resources FZC.,https://www.lusha.com/business/f7f1d4eeb7c89503/
阿联酋,United Arab Emirates,ST&C OILFIELD DMCC,https://www.lusha.com/business/778a6693ac49898d/
阿联酋,United Arab Emirates,STEVENS SUPPLY INTERNATIONAL,https://www.lusha.com/business/6d190d19fc125ee3/
阿联酋,United Arab Emirates,SUPER ENGINEERING INDUSTRY - L L C,https://www.lusha.com/business/fcd8ba020d87fc56/
阿联酋,United Arab Emirates,SWME CONTROL SYSTEMS TRADING LLC DUBAI,https://www.lusha.com/business/0b321133b5a67532/
阿联酋,United Arab Emirates,Safar Oilfield Supplies,https://www.lusha.com/business/580e2695c8863dcd/
阿联酋,United Arab Emirates,Saker Group,https://www.lusha.com/business/e0dfa1b00d96196e/
阿联酋,United Arab Emirates,Sakson Group,https://www.lusha.com/business/cb43b09e6edc1163/
阿联酋,United Arab Emirates,Salem Rashid Al Qubaisi,https://www.lusha.com/business/ff21fe285ff425f7/
阿联酋,United Arab Emirates,Sap and Kaps Petroleum Services L.L.C.,https://www.lusha.com/business/1a547c010e43533b/
阿联酋,United Arab Emirates,Sap and Kaps Petroleum Services LLC,https://www.lusha.com/business/de7563d226a65a4d/
阿联酋,United Arab Emirates,"Saxon General Trading, LLC",https://www.lusha.com/business/e15f0303e941de9d/
阿联酋,United Arab Emirates,Schoeller-Bleckmann Oilfield Equipment Middle East,https://www.lusha.com/business/952f17591c8b1626/
阿联酋,United Arab Emirates,Sea Gulf Industrial Supplies LLC,https://www.lusha.com/business/d37eb6b5be030b0e/
阿联酋,United Arab Emirates,Seacorr Industrial inspection services,https://www.lusha.com/business/ecccc470bb5ed3f3/
阿联酋,United Arab Emirates,Sealmech Trading llc,https://www.lusha.com/business/7e59d153a9facfd6/
阿联酋,United Arab Emirates,Seisnetics,https://www.lusha.com/business/cefb16b34e6ad157/
阿联酋,United Arab Emirates,Servtech Technical Services,https://www.lusha.com/business/3203fc824b1672c4/
阿联酋,United Arab Emirates,Sharjah National Lube Oil CO. L.L.C.,https://www.lusha.com/business/1b7baa6dceb2c6aa/
阿联酋,United Arab Emirates,Sharjah National Oil Corporation (SNOC),https://www.lusha.com/business/366d77c507ea74fe/
阿联酋,United Arab Emirates,Shelf Drilling,https://www.lusha.com/business/5867bf45e78cc38d/
阿联酋,United Arab Emirates,Shree Steel Overseas FZCO,https://www.lusha.com/business/b35ffec5364fc06e/
阿联酋,United Arab Emirates,Sinopec International Petroleum Exploration and Production,https://www.lusha.com/business/b15408ccd02d4b9f/
阿联酋,United Arab Emirates,Smart International FZE,https://www.lusha.com/business/d59999977a67d649/
阿联酋,United Arab Emirates,Smartech Oil Field LLC,https://www.lusha.com/business/5dc9f80b282f6f50/
阿联酋,United Arab Emirates,Smith Drilling Systems,https://www.lusha.com/business/4b3478099cdfa5b0/
阿联酋,United Arab Emirates,Solitec Group,https://www.lusha.com/business/f36a966235c4fe2e/
阿联酋,United Arab Emirates,Solution Power Partner,https://www.lusha.com/business/c40bfd52382b71da/
阿联酋,United Arab Emirates,Southwest Oilfield Products FZCO,https://www.lusha.com/business/3cce136ef8013c5b/
阿联酋,United Arab Emirates,Special Equipment Supplies,https://www.lusha.com/business/f49ae2353d9d9fc9/
阿联酋,United Arab Emirates,Specialist Services,https://www.lusha.com/business/338b2301ba5ea151/
阿联酋,United Arab Emirates,Specialized Oilfield Products LLC,https://www.lusha.com/business/e9bf398d921ee19f/
阿联酋,United Arab Emirates,Species Analytics FZ-LLC,https://www.lusha.com/business/a537ef7b108cb0ed/
阿联酋,United Arab Emirates,Sphere Offshore Marine Services LLC,https://www.lusha.com/business/7288744f559bec44/
阿联酋,United Arab Emirates,Spike Energy,https://www.lusha.com/business/bdbd955017535315/
阿联酋,United Arab Emirates,Sprint Oil & Gas Services,https://www.lusha.com/business/6f68c3dc36f90c45/
阿联酋,United Arab Emirates,Stanley Group,https://www.lusha.com/business/6a18b618c6cef2b6/
阿联酋,United Arab Emirates,StarTech Manpower Services,https://www.lusha.com/business/bcceafb092bf7494/
阿联酋,United Arab Emirates,Sunreeja Oil and Gas Pvt Ltd,https://www.lusha.com/business/9bb6b306fa3e0696/
阿联酋,United Arab Emirates,Super Edge lubricants & Greases,https://www.lusha.com/business/9b2c289a1a50933e/
阿联酋,United Arab Emirates,Super Power Lubricants,https://www.lusha.com/business/6d003e008e921040/
阿联酋,United Arab Emirates,Super Power Technology (SPT),https://www.lusha.com/business/32b59e83ba4d6ce3/
阿联酋,United Arab Emirates,Superior Oilfield Services LLC,https://www.lusha.com/business/74ea890b9ffe0f0e/
阿联酋,United Arab Emirates,"Supply D2, Bitumen/ LNG (OIL & GAS) Email: ceo.makminternational@gmail.com",https://www.lusha.com/business/3cba56b508dda151/
阿联酋,United Arab Emirates,Sustech Integrated Technologies,https://www.lusha.com/business/3f497a4ef90961a5/
阿联酋,United Arab Emirates,TAKREER Ruwais Refinery Expansion,https://www.lusha.com/business/72c165769d1b2b92/
阿联酋,United Arab Emirates,TAQA Group,https://www.lusha.com/business/7d4b40482ba94b78/
阿联酋,United Arab Emirates,TAWAKAL ELECTRICAL EQUIPMENT TRADING,https://www.lusha.com/business/07806fe4fe0c0de4/
阿联酋,United Arab Emirates,TCM Offshore LLC,https://www.lusha.com/business/71876b6a02a1d89c/
